,step,wolf,elk,pack,average_kills,average_elk_age
4700,101,0,227,0,0,4.161131819722142
4701,102,0,229,0,0,4.137890493785705
4702,103,0,233,0,0,4.103829646748116
4703,104,0,234,0,0,4.0908941485864725
4704,105,0,232,0,0,4.130802387267919
4705,106,0,234,0,0,4.1203155818540615
4706,107,0,235,0,0,4.124386252045845
4707,108,0,238,0,0,4.086457659987088
4708,109,0,237,0,0,4.118305744888036
4709,110,0,237,0,0,4.112625770853631
4710,111,0,243,0,0,4.046375435264339
4711,112,0,246,0,0,4.0289243277048294
4712,113,0,245,0,0,4.0714285714285845
4713,114,0,244,0,0,4.077080706179081
4714,115,0,239,0,0,4.00547151593178
4715,116,0,233,0,0,4.031363486299122
4716,117,0,236,0,0,4.002118644067812
4717,118,0,236,0,0,4.02656453715777
4718,119,0,238,0,0,4.029411764705899
4719,120,0,238,0,0,4.037330316742099
4720,121,0,241,0,0,4.020108522183227
4721,122,0,241,0,0,4.049154165336752
4722,123,0,241,0,0,3.9607405043089825
4723,124,0,247,0,0,3.9001868576767498
4724,125,0,247,0,0,3.909374026782948
4725,126,0,246,0,0,3.9302689180738084
4726,127,0,244,0,0,3.987547288776811
4727,128,0,240,0,0,3.9637820512820627
4728,129,0,239,0,0,3.9097199871258574
4729,130,0,241,0,0,3.8151931056495543
4730,131,0,243,0,0,3.8181386514720006
4731,132,0,243,0,0,3.817505539727781
4732,133,0,243,0,0,3.8027856916746
4733,134,0,239,0,0,3.8273253942710186
4734,135,0,232,0,0,3.948773209549088
4735,136,0,234,0,0,3.9054898093359776
4736,137,0,229,0,0,3.909136714813585
4737,138,0,231,0,0,3.9089244089244217
4738,139,0,233,0,0,3.9118520964014643
4739,140,0,234,0,0,3.82873109796188
4740,141,0,230,0,0,3.783444816053526
4741,142,0,231,0,0,3.7509157509157665
4742,143,0,235,0,0,3.724877250409182
4743,144,0,239,0,0,3.6981010621178156
4744,145,0,241,0,0,3.6180976699649086
4745,146,0,234,0,0,3.7046351084812823
4746,147,0,236,0,0,3.7095827900912823
4747,148,0,238,0,0,3.6531997414350523
4748,149,0,240,0,0,3.643589743589758
4749,150,0,245,0,0,3.5886970172684607
4750,151,0,245,0,0,3.6230769230769364
4751,152,0,244,0,0,3.656210592686014
4752,153,0,246,0,0,3.6546278924327855
4753,154,0,241,0,0,3.7090647941270514
4754,155,0,242,0,0,3.7274316592498584
4755,156,0,241,0,0,3.6935844238748983
4756,157,0,245,0,0,3.629356357927803
4757,158,0,245,0,0,3.584144427001588
4758,159,0,249,0,0,3.5429409947482418
4759,160,0,245,0,0,3.622762951334397
4760,161,0,248,0,0,3.546215880893317
4761,162,0,248,0,0,3.580024813895798
4762,163,0,248,0,0,3.6079404466501406
4763,164,0,247,0,0,3.6237932108377597
4764,165,0,255,0,0,3.5304675716440554
4765,166,0,255,0,0,3.553393665158385
4766,167,0,254,0,0,3.529678982434906
4767,168,0,256,0,0,3.518780048076941
4768,169,0,257,0,0,3.493714456749495
4769,170,0,260,0,0,3.456213017751497
4770,171,0,255,0,0,3.463650075414801
4771,172,0,255,0,0,3.4819004524887043
4772,173,0,251,0,0,3.5369292062519335
4773,174,0,251,0,0,3.5560833588722214
4774,175,0,248,0,0,3.610732009925574
4775,176,0,250,0,0,3.594923076923092
4776,177,0,251,0,0,3.580600674226186
4777,178,0,252,0,0,3.5679181929182078
4778,179,0,257,0,0,3.5279856330440156
4779,180,0,256,0,0,3.5512319711538676
4780,181,0,260,0,0,3.5285502958580097
4781,182,0,259,0,0,3.5663795663795868
4782,183,0,262,0,0,3.5535819142689578
4783,184,0,264,0,0,3.532342657342677
4784,185,0,269,0,0,3.463111238204192
4785,186,0,271,0,0,3.4673573658813672
4786,187,0,268,0,0,3.439150401836987
4787,188,0,268,0,0,3.4054247990815325
4788,189,0,267,0,0,3.3854796888504928
4789,190,0,268,0,0,3.3734213547646545
4790,191,0,269,0,0,3.3876179582499453
4791,192,0,271,0,0,3.387170025546426
4792,193,0,271,0,0,3.361907465228519
4793,194,0,267,0,0,3.3857677902621943
4794,195,0,265,0,0,3.37590711175619
4795,196,0,268,0,0,3.355338691159607
4796,197,0,264,0,0,3.3993298368298563
4797,198,0,260,0,0,3.463313609467475
4798,199,0,266,0,0,3.4193175245807006
4799,200,0,266,0,0,3.4211972238288215
4800,1,0,205,0,0,9.384615384615406
4801,2,0,211,0,0,9.155122129055794
4802,3,0,218,0,0,8.898376852505308
4803,4,0,222,0,0,8.775814275814286
4804,5,0,227,0,0,8.555066079295171
4805,6,0,234,0,0,8.335634451019073
4806,7,0,236,0,0,8.260430247718402
4807,8,0,239,0,0,8.13276472481494
4808,9,0,241,0,0,8.014044047239086
4809,10,0,242,0,0,7.963922441195177
4810,11,0,241,0,0,7.955154803702539
4811,12,0,246,0,0,7.692307692307703
4812,13,0,248,0,0,7.587158808933014
4813,14,0,246,0,0,7.479831144465306
4814,15,0,244,0,0,7.5220680958385975
4815,16,0,240,0,0,7.517948717948731
4816,17,0,242,0,0,7.442784488239046
4817,18,0,243,0,0,7.23551756885092
4818,19,0,240,0,0,7.277724358974367
4819,20,0,238,0,0,7.203296703296722
4820,21,0,227,0,0,7.221619789901736
4821,22,0,217,0,0,7.3755760368663745
4822,23,0,220,0,0,7.139510489510498
4823,24,0,219,0,0,7.068141903758356
4824,25,0,221,0,0,6.839018447615744
4825,26,0,211,0,0,6.826649653663884
4826,27,0,212,0,0,6.704462989840363
4827,28,0,208,0,0,6.671042899408293
4828,29,0,207,0,0,6.602006688963227
4829,30,0,204,0,0,6.679675716440434
4830,31,0,205,0,0,6.496247654784258
4831,32,0,202,0,0,6.326542269611582
4832,33,0,196,0,0,6.403453689167994
4833,34,0,195,0,0,6.230374753451687
4834,35,0,193,0,0,6.192706257473113
4835,36,0,193,0,0,6.148465524113204
4836,37,0,193,0,0,6.077520924671201
4837,38,0,192,0,0,6.0635016025641155
4838,39,0,192,0,0,6.099559294871807
4839,40,0,191,0,0,6.038864277084187
4840,41,0,190,0,0,6.059716599190294
4841,42,0,192,0,0,6.005809294871811
4842,43,0,191,0,0,5.885219492549347
4843,44,0,190,0,0,5.872267206477752
4844,45,0,189,0,0,5.918599918599926
4845,46,0,190,0,0,5.917611336032406
4846,47,0,189,0,0,5.86385836385837
4847,48,0,192,0,0,5.80288461538463
4848,49,0,190,0,0,5.893117408906891
4849,50,0,197,0,0,5.718274111675144
4850,51,0,195,0,0,5.752859960552274
4851,52,0,192,0,0,5.766426282051295
4852,53,0,194,0,0,5.739690721649492
4853,54,0,199,0,0,5.625628140703535
4854,55,0,205,0,0,5.482926829268303
4855,56,0,203,0,0,5.383099658961741
4856,57,0,203,0,0,5.37836301629406
4857,58,0,201,0,0,5.367967853042488
4858,59,0,201,0,0,5.321469575200931
4859,60,0,203,0,0,5.307123910572195
4860,61,0,206,0,0,5.253360716952965
4861,62,0,208,0,0,5.106323964497051
4862,63,0,213,0,0,5.019140483929234
4863,64,0,212,0,0,5.068396226415102
4864,65,0,215,0,0,5.008765652951719
4865,66,0,211,0,0,5.075464819540654
4866,67,0,209,0,0,5.073242546926773
4867,68,0,206,0,0,4.971994025392095
4868,69,0,208,0,0,4.943417159763327
4869,70,0,208,0,0,4.857988165680487
4870,71,0,208,0,0,4.8041789940828545
4871,72,0,205,0,0,4.761163227016902
4872,73,0,201,0,0,4.630884041331818
4873,74,0,202,0,0,4.568354912414333
4874,75,0,199,0,0,4.549091611905695
4875,76,0,198,0,0,4.501165501165514
4876,77,0,196,0,0,4.54218995290425
4877,78,0,197,0,0,4.402381882077328
4878,79,0,196,0,0,4.358908948194675
4879,80,0,198,0,0,4.33838383838385
4880,81,0,199,0,0,4.3531117124082055
4881,82,0,202,0,0,4.32635186595584
4882,83,0,203,0,0,4.336870026525211
4883,84,0,206,0,0,4.251306945481716
4884,85,0,206,0,0,4.2768857356236145
4885,86,0,205,0,0,4.283489681050672
4886,87,0,204,0,0,4.255656108597297
4887,88,0,207,0,0,4.221850613154971
4888,89,0,206,0,0,4.17513069454818
4889,90,0,211,0,0,4.106817353262859
4890,91,0,216,0,0,3.961716524216535
4891,92,0,220,0,0,3.9164335664335783
4892,93,0,222,0,0,3.9118156618156736
4893,94,0,225,0,0,3.894700854700866
4894,95,0,230,0,0,3.845317725752522
4895,96,0,235,0,0,3.78870703764322
4896,97,0,235,0,0,3.7610474631751365
4897,98,0,232,0,0,3.8335543766578386
4898,99,0,232,0,0,3.8587533156498814
4899,100,0,233,0,0,3.8654671508748866
4900,101,0,237,0,0,3.7990912041545055
4901,102,0,238,0,0,3.805753070458962
4902,103,0,241,0,0,3.7823172677944537
4903,104,0,243,0,0,3.7602089268756043
4904,105,0,248,0,0,3.722084367245669
4905,106,0,250,0,0,3.7123076923077023
4906,107,0,249,0,0,3.748687055915983
4907,108,0,251,0,0,3.7390438247012088
4908,109,0,247,0,0,3.7355963874182643
4909,110,0,242,0,0,3.829307056579799
4910,111,0,241,0,0,3.863868496648594
4911,112,0,244,0,0,3.7313997477932053
4912,113,0,249,0,0,3.668365770775422
4913,114,0,251,0,0,3.651394422310768
4914,115,0,256,0,0,3.6038161057692393
4915,116,0,252,0,0,3.567002442002451
4916,117,0,255,0,0,3.5076923076923183
4917,118,0,258,0,0,3.5049194991055583
4918,119,0,258,0,0,3.5119260584376977
4919,120,0,255,0,0,3.511764705882366
4920,121,0,252,0,0,3.5195360195360323
4921,122,0,251,0,0,3.5439779344161937
4922,123,0,251,0,0,3.525436714679756
4923,124,0,256,0,0,3.490234375000012
4924,125,0,251,0,0,3.46705485749312
4925,126,0,249,0,0,3.513283904850184
4926,127,0,255,0,0,3.404374057315246
4927,128,0,252,0,0,3.455280830280841
4928,129,0,254,0,0,3.421714112659005
4929,130,0,253,0,0,3.4437519002736514
4930,131,0,259,0,0,3.3954558954559086
4931,132,0,261,0,0,3.37341585617449
4932,133,0,247,0,0,3.4384926814076775
4933,134,0,248,0,0,3.4067928039702378
4934,135,0,244,0,0,3.420870113493081
4935,136,0,247,0,0,3.3956711304889597
4936,137,0,242,0,0,3.454227590591242
4937,138,0,243,0,0,3.3835074390630098
4938,139,0,238,0,0,3.419521654815787
4939,140,0,238,0,0,3.4513574660633606
4940,141,0,240,0,0,3.4280448717948833
4941,142,0,241,0,0,3.4510054261091723
4942,143,0,248,0,0,3.385235732009937
4943,144,0,248,0,0,3.3545285359801613
4944,145,0,243,0,0,3.4017094017094136
4945,146,0,244,0,0,3.345365699873911
4946,147,0,246,0,0,3.344590368980627
4947,148,0,249,0,0,3.322520852641351
4948,149,0,249,0,0,3.3548038307074632
4949,150,0,249,0,0,3.378591288229858
4950,151,0,253,0,0,3.333688051079372
4951,152,0,251,0,0,3.3646950658903014
4952,153,0,246,0,0,3.389774859287071
4953,154,0,244,0,0,3.3854035308953474
4954,155,0,244,0,0,3.392339218158904
4955,156,0,246,0,0,3.3963414634146476
4956,157,0,248,0,0,3.3959367245657703
4957,158,0,248,0,0,3.4094292803970334
4958,159,0,250,0,0,3.4084615384615526
4959,160,0,246,0,0,3.3850844277673704
4960,161,0,249,0,0,3.3762743280815743
4961,162,0,250,0,0,3.3661538461538654
4962,163,0,250,0,0,3.3840000000000163
4963,164,0,256,0,0,3.2830528846154006
4964,165,0,254,0,0,3.310115081768641
4965,166,0,255,0,0,3.325791855203636
4966,167,0,260,0,0,3.256213017751494
4967,168,0,255,0,0,3.3340874811463204
4968,169,0,249,0,0,3.304139635464952
4969,170,0,250,0,0,3.309846153846169
4970,171,0,251,0,0,3.3222494636837387
4971,172,0,254,0,0,3.3043609933373856
4972,173,0,254,0,0,3.2945184736523467
4973,174,0,252,0,0,3.2562576312576472
4974,175,0,252,0,0,3.259920634920652
4975,176,0,254,0,0,3.2705935796487147
4976,177,0,247,0,0,3.3497352849579745
4977,178,0,248,0,0,3.3686414392059727
4978,179,0,246,0,0,3.360694183864934
4979,180,0,245,0,0,3.342857142857158
4980,181,0,241,0,0,3.393392914139819
4981,182,0,241,0,0,3.3399297797638217
4982,183,0,239,0,0,3.396684905053122
4983,184,0,235,0,0,3.458428805237329
4984,185,0,236,0,0,3.3738591916558156
4985,186,0,235,0,0,3.376923076923091
4986,187,0,237,0,0,3.3691983122363003
4987,188,0,234,0,0,3.3837935568704975
4988,189,0,231,0,0,3.418081918081935
4989,190,0,237,0,0,3.364005193119133
4990,191,0,237,0,0,3.3810451152223484
4991,192,0,237,0,0,3.379097695553413
4992,193,0,239,0,0,3.361763759253316
4993,194,0,241,0,0,3.3432812001276897
4994,195,0,245,0,0,3.3144427001570023
4995,196,0,242,0,0,3.374284806103006
4996,197,0,239,0,0,3.4069842291599763
4997,198,0,236,0,0,3.450619295958296
4998,199,0,238,0,0,3.450387847446688
4999,200,0,238,0,0,3.4607304460245785
5000,1,0,208,0,0,9.353735207100605
5001,2,0,215,0,0,9.086404293381053
5002,3,0,224,0,0,8.758241758241768
5003,4,0,231,0,0,8.53013653013654
5004,5,0,237,0,0,8.319539110678365
5005,6,0,241,0,0,8.165655920842653
5006,7,0,239,0,0,8.149983907306101
5007,8,0,245,0,0,7.843485086342239
5008,9,0,241,0,0,7.859240344717539
5009,10,0,245,0,0,7.724803767660922
5010,11,0,251,0,0,7.436561446521619
5011,12,0,255,0,0,7.31825037707392
5012,13,0,251,0,0,7.1552252528348275
5013,14,0,250,0,0,6.930615384615396
5014,15,0,251,0,0,6.71605884155686
5015,16,0,248,0,0,6.717121588089336
5016,17,0,248,0,0,6.7059553349876015
5017,18,0,251,0,0,6.5275819797732275
5018,19,0,252,0,0,6.450854700854704
5019,20,0,244,0,0,6.562105926860042
5020,21,0,233,0,0,6.643446682073299
5021,22,0,228,0,0,6.745276653171402
5022,23,0,223,0,0,6.700241462573313
5023,24,0,224,0,0,6.623626373626386
5024,25,0,218,0,0,6.687014820042358
5025,26,0,213,0,0,6.47309498013725
5026,27,0,215,0,0,6.3701252236136074
5027,28,0,211,0,0,6.3518045935107645
5028,29,0,209,0,0,6.180529996319479
5029,30,0,206,0,0,6.179611650485443
5030,31,0,203,0,0,6.056650246305426
5031,32,0,199,0,0,6.050444530344026
5032,33,0,193,0,0,6.1669988043045185
5033,34,0,191,0,0,6.042086186065251
5034,35,0,190,0,0,6.070040485829971
5035,36,0,188,0,0,6.081219312602306
5036,37,0,186,0,0,6.066377171215896
5037,38,0,187,0,0,6.0028794734677255
5038,39,0,187,0,0,5.864870423693968
5039,40,0,186,0,0,5.840157154673301
5040,41,0,188,0,0,5.78866612111294
5041,42,0,191,0,0,5.62988320579945
5042,43,0,191,0,0,5.504631494160297
5043,44,0,192,0,0,5.4599358974359085
5044,45,0,196,0,0,5.381475667189959
5045,46,0,194,0,0,5.423869944488509
5046,47,0,195,0,0,5.4295857988165785
5047,48,0,195,0,0,5.430177514792902
5048,49,0,200,0,0,5.331923076923087
5049,50,0,200,0,0,5.1898076923076975
5050,51,0,206,0,0,5.075989544436156
5051,52,0,204,0,0,5.032239819004527
5052,53,0,208,0,0,4.965236686390549
5053,54,0,211,0,0,4.874954429456803
5054,55,0,212,0,0,4.889150943396241
5055,56,0,213,0,0,4.864030335861332
5056,57,0,218,0,0,4.746294989414271
5057,58,0,215,0,0,4.790161001788918
5058,59,0,221,0,0,4.609989557953373
5059,60,0,221,0,0,4.635920640445534
5060,61,0,218,0,0,4.565631616090342
5061,62,0,217,0,0,4.532967032967044
5062,63,0,217,0,0,4.545551222970589
5063,64,0,219,0,0,4.486125746399726
5064,65,0,219,0,0,4.471373375482975
5065,66,0,218,0,0,4.5158786167960585
5066,67,0,219,0,0,4.530382859149992
5067,68,0,215,0,0,4.490339892665487
5068,69,0,216,0,0,4.480056980056995
5069,70,0,211,0,0,4.592234779438586
5070,71,0,214,0,0,4.45381020848312
5071,72,0,205,0,0,4.544277673545981
5072,73,0,209,0,0,4.495031284504982
5073,74,0,209,0,0,4.389400073610613
5074,75,0,207,0,0,4.4607952434039495
5075,76,0,208,0,0,4.468934911242615
5076,77,0,207,0,0,4.499256781865489
5077,78,0,204,0,0,4.596153846153858
5078,79,0,204,0,0,4.632541478129727
5079,80,0,203,0,0,4.60951117847671
5080,81,0,202,0,0,4.628903274942894
5081,82,0,210,0,0,4.489560439560456
5082,83,0,210,0,0,4.450915750915765
5083,84,0,214,0,0,4.382458662832508
5084,85,0,216,0,0,4.326745014245031
5085,86,0,222,0,0,4.247227997228014
5086,87,0,222,0,0,4.210845460845474
5087,88,0,218,0,0,4.247882851093875
5088,89,0,214,0,0,4.312185478073341
5089,90,0,213,0,0,4.335861321776828
5090,91,0,211,0,0,4.330477579292759
5091,92,0,213,0,0,4.161430119176611
5092,93,0,217,0,0,4.120347394540954
5093,94,0,215,0,0,4.115921288014324
5094,95,0,217,0,0,4.084898971995759
5095,96,0,218,0,0,4.088214537755836
5096,97,0,219,0,0,4.075166842290144
5097,98,0,220,0,0,4.094930069930088
5098,99,0,223,0,0,4.06916177992413
5099,100,0,224,0,0,3.952094780219795
5100,101,0,223,0,0,3.928768540876179
5101,102,0,224,0,0,3.8877060439560553
5102,103,0,227,0,0,3.868349711962058
5103,104,0,229,0,0,3.858918374202228
5104,105,0,233,0,0,3.8271706833938737
5105,106,0,232,0,0,3.8378647214854253
5106,107,0,230,0,0,3.8429765886287774
5107,108,0,231,0,0,3.8414918414918566
5108,109,0,235,0,0,3.7931260229132713
5109,110,0,235,0,0,3.760392798690685
5110,111,0,238,0,0,3.732870071105381
5111,112,0,239,0,0,3.7421950434502875
5112,113,0,243,0,0,3.700221589110492
5113,114,0,243,0,0,3.6783792339348054
5114,115,0,244,0,0,3.646752837326621
5115,116,0,244,0,0,3.5156052963430144
5116,117,0,242,0,0,3.563731722822645
5117,118,0,243,0,0,3.5533396644507906
5118,119,0,245,0,0,3.485400313971756
5119,120,0,243,0,0,3.5221589110478098
5120,121,0,246,0,0,3.507035647279561
5121,122,0,243,0,0,3.5476416587527835
5122,123,0,244,0,0,3.479981084489293
5123,124,0,244,0,0,3.483448928121074
5124,125,0,244,0,0,3.408417402269875
5125,126,0,241,0,0,3.426747526332604
5126,127,0,239,0,0,3.4610556807209694
5127,128,0,241,0,0,3.4663262049154286
5128,129,0,242,0,0,3.461538461538476
5129,130,0,239,0,0,3.4859993562922584
5130,131,0,241,0,0,3.4928183849345835
5131,132,0,242,0,0,3.4143356643356775
5132,133,0,242,0,0,3.446122059758434
5133,134,0,240,0,0,3.4173076923077064
5134,135,0,240,0,0,3.454326923076937
5135,136,0,237,0,0,3.492534891269081
5136,137,0,243,0,0,3.4368471035137818
5137,138,0,242,0,0,3.450254291163395
5138,139,0,240,0,0,3.474679487179501
5139,140,0,236,0,0,3.4731095176010585
5140,141,0,232,0,0,3.451094164456246
5141,142,0,237,0,0,3.394514767932505
5142,143,0,240,0,0,3.324358974358992
5143,144,0,245,0,0,3.2794348508634372
5144,145,0,249,0,0,3.2633611368551265
5145,146,0,250,0,0,3.23569230769232
5146,147,0,251,0,0,3.2217284707324705
5147,148,0,249,0,0,3.162959530429425
5148,149,0,247,0,0,3.2049205854874
5149,150,0,244,0,0,3.2717528373266194
5150,151,0,246,0,0,3.272201375859922
5151,152,0,248,0,0,3.26240694789083
5152,153,0,249,0,0,3.229224590670387
5153,154,0,247,0,0,3.25194643413268
5154,155,0,250,0,0,3.1936923076923214
5155,156,0,248,0,0,3.2293734491315274
5156,157,0,250,0,0,3.202153846153861
5157,158,0,242,0,0,3.2492053401144454
5158,159,0,241,0,0,3.2743376954995345
5159,160,0,235,0,0,3.3044189852700647
5160,161,0,243,0,0,3.2306109528331914
5161,162,0,240,0,0,3.245032051282065
5162,163,0,235,0,0,3.308019639934547
5163,164,0,236,0,0,3.3323011734028785
5164,165,0,234,0,0,3.358316896778448
5165,166,0,237,0,0,3.353132099967558
5166,167,0,239,0,0,3.3390730608303962
5167,168,0,241,0,0,3.3440791573571813
5168,169,0,243,0,0,3.3499525166191977
5169,170,0,241,0,0,3.3812639642515316
5170,171,0,244,0,0,3.2823139974779463
5171,172,0,246,0,0,3.2453095684803137
5172,173,0,248,0,0,3.2213089330024953
5173,174,0,246,0,0,3.261257035647295
5174,175,0,243,0,0,3.30484330484332
5175,176,0,243,0,0,3.302627413738539
5176,177,0,240,0,0,3.2671474358974484
5177,178,0,235,0,0,3.3057283142389644
5178,179,0,234,0,0,3.332675871137424
5179,180,0,238,0,0,3.310762766645133
5180,181,0,241,0,0,3.281678902010867
5181,182,0,241,0,0,3.3166294286626385
5182,183,0,239,0,0,3.349855165754764
5183,184,0,241,0,0,3.35908075327164
5184,185,0,241,0,0,3.368815831471451
5185,186,0,245,0,0,3.3324960753532347
5186,187,0,244,0,0,3.3519861286254904
5187,188,0,246,0,0,3.271732332707956
5188,189,0,247,0,0,3.2721893491124385
5189,190,0,245,0,0,3.251648351648363
5190,191,0,241,0,0,3.260453239706364
5191,192,0,235,0,0,3.3075286415712095
5192,193,0,237,0,0,3.2900032456994643
5193,194,0,233,0,0,3.3408715747771707
5194,195,0,232,0,0,3.3758289124668606
5195,196,0,232,0,0,3.387599469496037
5196,197,0,231,0,0,3.4182484182484325
5197,198,0,232,0,0,3.4214190981432515
5198,199,0,229,0,0,3.4581793752099608
5199,200,0,228,0,0,3.4758771929824737
5200,1,0,212,0,0,8.932329462989857
5201,2,0,217,0,0,8.764090747961726
5202,3,0,220,0,0,8.682517482517493
5203,4,0,230,0,0,8.341806020066905
5204,5,0,234,0,0,8.169625246548334
5205,6,0,241,0,0,7.860517076284724
5206,7,0,241,0,0,7.748005106926278
5207,8,0,242,0,0,7.691195168467907
5208,9,0,241,0,0,7.576125119693597
5209,10,0,248,0,0,7.399038461538473
5210,11,0,252,0,0,7.31807081807083
5211,12,0,249,0,0,7.358819894964489
5212,13,0,247,0,0,7.290096543132996
5213,14,0,246,0,0,7.24890556597875
5214,15,0,247,0,0,7.081750233572104
5215,16,0,247,0,0,7.085643101837444
5216,17,0,248,0,0,6.994571960297779
5217,18,0,250,0,0,6.884307692307705
5218,19,0,250,0,0,6.836923076923086
5219,20,0,244,0,0,6.8269230769230855
5220,21,0,238,0,0,6.959922430510676
5221,22,0,234,0,0,7.0262984878369625
5222,23,0,234,0,0,7.026791584483904
5223,24,0,226,0,0,7.070966643975509
5224,25,0,222,0,0,6.976091476091494
5225,26,0,217,0,0,7.094470046082965
5226,27,0,212,0,0,7.00616835994196
5227,28,0,202,0,0,6.916412795125674
5228,29,0,203,0,0,6.7929139825691705
5229,30,0,203,0,0,6.643046608563861
5230,31,0,193,0,0,6.729573535273034
5231,32,0,191,0,0,6.676198147402343
5232,33,0,189,0,0,6.2370777370777475
5233,34,0,190,0,0,6.072469635627536
5234,35,0,192,0,0,5.976963141025647
5235,36,0,193,0,0,5.9549621363092955
5236,37,0,190,0,0,5.88582995951418
5237,38,0,193,0,0,5.689318453567168
5238,39,0,190,0,0,5.809919028340092
5239,40,0,189,0,0,5.874236874236892
5240,41,0,192,0,0,5.765625000000007
5241,42,0,191,0,0,5.479661699557002
5242,43,0,192,0,0,5.467948717948726
5243,44,0,194,0,0,5.448850118953224
5244,45,0,196,0,0,5.332810047095773
5245,46,0,200,0,0,5.240192307692322
5246,47,0,202,0,0,5.113480578827125
5247,48,0,202,0,0,5.142421934501151
5248,49,0,203,0,0,5.15251989389921
5249,50,0,207,0,0,5.028428093645492
5250,51,0,209,0,0,4.955833640044173
5251,52,0,212,0,0,4.870464441219168
5252,53,0,215,0,0,4.813595706618971
5253,54,0,210,0,0,4.752014652014659
5254,55,0,211,0,0,4.751184834123232
5255,56,0,211,0,0,4.783084214363847
5256,57,0,216,0,0,4.62624643874645
5257,58,0,214,0,0,4.531811646297639
5258,59,0,211,0,0,4.5273423259205385
5259,60,0,214,0,0,4.464773544212807
5260,61,0,212,0,0,4.466074020319316
5261,62,0,213,0,0,4.403575297941505
5262,63,0,217,0,0,4.3443814250265955
5263,64,0,222,0,0,4.1955994455994565
5264,65,0,225,0,0,4.172820512820523
5265,66,0,225,0,0,4.183760683760694
5266,67,0,225,0,0,4.203589743589753
5267,68,0,225,0,0,4.186324786324797
5268,69,0,222,0,0,4.20720720720722
5269,70,0,228,0,0,4.0932860998650575
5270,71,0,229,0,0,4.113705072220365
5271,72,0,230,0,0,4.044983277591984
5272,73,0,228,0,0,4.052125506072884
5273,74,0,229,0,0,4.011084984884122
5274,75,0,232,0,0,3.9850795755968274
5275,76,0,234,0,0,3.979454306377393
5276,77,0,231,0,0,4.041958041958052
5277,78,0,232,0,0,4.05371352785147
5278,79,0,233,0,0,4.063057114559271
5279,80,0,240,0,0,3.981891025641036
5280,81,0,242,0,0,3.897965670692954
5281,82,0,242,0,0,3.9292752701843714
5282,83,0,240,0,0,3.963141025641035
5283,84,0,234,0,0,4.041420118343206
5284,85,0,228,0,0,4.086538461538474
5285,86,0,226,0,0,4.091218515997288
5286,87,0,231,0,0,4.015651015651024
5287,88,0,230,0,0,4.0108695652174005
5288,89,0,231,0,0,3.957708957708969
5289,90,0,235,0,0,3.8880523731587666
5290,91,0,236,0,0,3.8671773142112253
5291,92,0,237,0,0,3.8581629341123147
5292,93,0,237,0,0,3.8886725089256866
5293,94,0,237,0,0,3.907659850697837
5294,95,0,239,0,0,3.8371419375603595
5295,96,0,239,0,0,3.7928870292887145
5296,97,0,241,0,0,3.794446217682744
5297,98,0,240,0,0,3.769871794871804
5298,99,0,240,0,0,3.7121794871794953
5299,100,0,234,0,0,3.8011176857330797
5300,101,0,235,0,0,3.8157119476268524
5301,102,0,236,0,0,3.8313233376792817
5302,103,0,237,0,0,3.8305744888023474
5303,104,0,239,0,0,3.8353717412294936
5304,105,0,242,0,0,3.770820089001921
5305,106,0,241,0,0,3.8059368017874355
5306,107,0,236,0,0,3.8924380704041828
5307,108,0,240,0,0,3.765224358974369
5308,109,0,237,0,0,3.791139240506339
5309,110,0,243,0,0,3.7350427350427458
5310,111,0,239,0,0,3.7373672352751943
5311,112,0,232,0,0,3.7231432360742813
5312,113,0,235,0,0,3.6289689034370016
5313,114,0,234,0,0,3.6020710059171726
5314,115,0,235,0,0,3.615548281505741
5315,116,0,237,0,0,3.59688412852971
5316,117,0,245,0,0,3.50879120879122
5317,118,0,241,0,0,3.5781998084902775
5318,119,0,233,0,0,3.6558270056124265
5319,120,0,233,0,0,3.681908220534841
5320,121,0,231,0,0,3.707459207459219
5321,122,0,235,0,0,3.676759410801975
5322,123,0,231,0,0,3.746586746586758
5323,124,0,227,0,0,3.771602846492723
5324,125,0,226,0,0,3.810074880871352
5325,126,0,225,0,0,3.8497435897436025
5326,127,0,232,0,0,3.7708885941644685
5327,128,0,230,0,0,3.7284280936454977
5328,129,0,233,0,0,3.6701881809178056
5329,130,0,230,0,0,3.617056856187302
5330,131,0,229,0,0,3.646120255290573
5331,132,0,231,0,0,3.5379620379620507
5332,133,0,232,0,0,3.5379641909814445
5333,134,0,231,0,0,3.520979020979031
5334,135,0,234,0,0,3.513806706114409
5335,136,0,228,0,0,3.5684885290148545
5336,137,0,232,0,0,3.534482758620698
5337,138,0,232,0,0,3.5044761273209666
5338,139,0,233,0,0,3.519478375701565
5339,140,0,234,0,0,3.506245890861288
5340,141,0,237,0,0,3.4873417721519098
5341,142,0,237,0,0,3.489776046738083
5342,143,0,239,0,0,3.4008690054715274
5343,144,0,239,0,0,3.4320888316704345
5344,145,0,238,0,0,3.453458306399496
5345,146,0,237,0,0,3.491885751379435
5346,147,0,241,0,0,3.452920523459953
5347,148,0,243,0,0,3.4360557138335013
5348,149,0,245,0,0,3.3605965463108403
5349,150,0,241,0,0,3.381263964251523
5350,151,0,238,0,0,3.432934712346487
5351,152,0,237,0,0,3.425348912690699
5352,153,0,232,0,0,3.41495358090187
5353,154,0,234,0,0,3.4040105193951464
